                      Word  Count
1711               alcohol      2
1712               tobacco      2
1713            explosives      2
1714                normal      2
1715                depend      2
1716               initial      2
1717                 novel      2
1718             principle      2
1719             surveying      2
1720                dating      2
1721             canvassed      2
1722          confirmation      2
1723                latter      2
1724             clarified      2
1725           examination      2
1726             enactment      2
1727              critical      2
1728              examined      2
1729             supported      2
1730             cautioned      2
1731            lawfulness      2
1732             foregoing      2
1733                  came      2
1734            suggesting      2
1735                  asks      2
1736                 takes      2
1737                 power      2
1738                 worth      2
1739                 clark      2
1740                 jeter      2
1741            repeatedly      2
1742                turner      2
1743          broadcasting      2
1744               asserts      2
1745           observation      2
1746             reiterate      2
1747               accords      2
1748               playboy      2
1749            newspapers      2
1750            expressive      2
1751                   rel      2
1752               madigan      2
1753              litigant      2
1754            confronted      2
1755               consult      2
1756           established      2
1757                   loo      2
1758                legion      2
1759                  sure      2
1760            unworkable      2
1761                   job      2
1762             addresses      2
1763            distinctly      2
1764            addressing      2
1765            materially      2
1766              compiled      2
1767                 enact      2
1768             timeframe      2
1769              confront      2
1770                 false      2
1771               alleged      2
1772               evinces      2
1773             materials      2
1774           implicating      2
1775               changes      2
1776               adapted      2
1777                 human      2
1778             mcculloch      2
1779                 wheat      2
1780           instruments      2
1781             citations      2
1782               caetano      2
1783                 guide      2
1784           confronting      2
1785           commonplace      2
1786                  task      2
1787                lawyer      2
1788           determining      2
1789            everything      2
1790                   chi      2
1791                 green      2
1792            assemblies      2
1793               polling      2
1794                 aware      2
1795              doctrine      2
1796             institute      2
1797             assertion      2
1798            congregate      2
1799         professionals      2
1800             available      2
1801          congregation      2
1802             undertake      2
1803                hardly      2
1804            frequently      2
1805                 ready      2
1806                owners      2
1807                   hip      2
1808         insignificant      2
1809          administered      2
1810            categorize      2
1811               differs      2
1812               factual      2
1813           conventions      2
1814             practices      2
1815                sprint      2
1816               ancient      2
1817              accepted      2
1818               careful      2
1819                   gen      2
1820             commonlaw      2
1821             liberties      2
1822                  funk      2
1823                 guard      2
1824               rightly      2
1825              contexts      2
1826                settle      2
1827              disputed      2
1828                letter      2
1829                  hunt      2
1830                wilson      2
1831                nelson      2
1832                 stare      2
1833               decisis      2
1834             erroneous      2
1835            precedents      2
1836                  stan      2
1837            widespread      2
1838                 myers      2
1839               removed      2
1840              espinoza      2
1841               revenue      2
1842           discussions      2
1843              regarded      2
1844                 final      2
1845                method      2
1846                 bound      2
1847                barron      2
1848                  comm      2
1849               ongoing      2
1850             scholarly      2
1851                debate      2
1852            prevailing      2
1853            throughout      2
1854         traditionally      2
1855               undergo      2
1856                ensure      2
1857          jurisdiction      2
1858               lengthy      2
1859          institutions      2
1860               existed      2
1861                   son      2
1862               turmoil      2
1863           malefactors      2
1864               knights      2
1865               harried      2
1866            committing      2
1867                   led      2
1868              politics      2
1869               forfeit      2
1870              sweeping      2
1871            ultimately      2
1872             provision      2
1873                global      2
1874             concerned      2
1875                  rich      2
1876            launcegays      2
1877            violations      2
1878              everyone      2
1879            introduced      2
1880             crossbows      2
1881                hughes      2
1882                larkin      2
1883            threatened      2
1884             victories      2
1885                dagges      2
1886               printer      2
1887                longer      2
1888            revolution      2
1889           instructive      2
1890                caused      2
1891             violating      2
1892                  walk      2
1893                   rex      2
1894                  comb      2
1895                annual      2
1896                values      2
1897          prosecutions      2
1898                 queen      2
1899               bullock      2
1900                shower      2
1901                  burn      2
1902                parish      2
1903                farmer      2
1904               calling      2
1905                 parts      2
1906            apparently      2
1907              arguably      2
1908              supports      2
1909             responded      2
1910               writing      2
1911           protestants      2
1912                  mary      2
1913               decades      2
1914              serjeant      2
1915                   apt      2
1916                 pleas      2
1917                 house      2
1918           disturbance      2
1919              opposite      2
1920                  near      2
1921                 begun      2
1922             eliminate      2
1923              starters      2
1924             affrayers      2
1925               rioters      2
1926            disturbers      2
1927              breakers      2
1928              referred      2
1929             terrorize      2
1930                 limit      2
1931            regardless      2
1932          acknowledged      2
1933               drawing      2
1934                highly      2
1935             traveling      2
1936                swords      2
1937          meaningfully      2
1938                larger      2
1939                 owner      2
1940           proprietors      2
1941                behind      2
1942            meaningful      2
1943             attention      2
1944            collection      2
1945              punished      2
1946                   arm      2
1947            indictment      2
1948            unlawfully      2
1949            completely      2
1950               haywood      2
1951              concedes      2
1952                sought      2
1953              appeared      2
1954                blackf      2
1955                 jumel      2
1956              opinions      2
1957           invalidated      2
1958              secretly      2
1959              defended      2
1960                 borne      2
1961              infringe      2
1962             tolerated      2
1963                  fife      2
1964               wilburn      2
1965             providing      2
1966                  nine      2
1967                 ended      2
1968                   art      2
1969                 money      2
1970            forfeiture      2
1971             penalties      2
1972             prevented      2
1973              involved      2
1974           complainant      2
1975            armsbearer      2
1976                 ruben      2
1977           regionalism      2
1978                  yale      2
1979                 forum      2
1980               absence      2
1981                 rests      2
1982             restraint      2
1983               methods      2
1984           surrounding      2
1985           fundamental      2
1986             recounted      2
1987                  kept      2
1988               teacher      2
1989               visited      2
1990               robbing      2
1991                papers      2
1992              murdered      2
1993                  book      2
1994                taking      2
1995                threat      2
1996                 negro      2
1997                  safe      2
1998             construed      2
1999              circular      2
2000             convicted      2
2001             specified      2
2002                 trial      2
2003                  jury      2
2004              dictates      2
2005                 usual      2
2006            innovation      2
2007               holster      2
2008                 fully      2
2009                 manly      2
2010                  pair      2
2011              villages      2
2012              families      2
2013             temporary      2
2014        improvisations      2
2015               reflect      2
2016            compendium      2
2017              governed      2
2018              legality      2
2019               clearly      2
2020             statehood      2
2021              comments      2
2022              response      2
2023               natural      2
2024                 holds      2
2025               decides      2
2026                served      2
2027          introductory      2
2028               section      2
2029               recount      2
2030                 knows      2
2031               illegal      2
2032              deterred      2
2033              licensed      2
2034                seized      2
2035                  live      2
2036         approximately      2
2037              southall      2
2038                  eric      2
2039                 adams      2
2040              division      2
2041               centers      2
2042               disease      2
2043              medicine      2
2044                center      2
2045             potential      2
2046                  fulk      2
2047               parking      2
2048                 fired      2
2049                 heads      2
2050               project      2
2051                 woman      2
2052             jefferson      2
2053               pointed      2
2054              arrested      2
2055               legally      2
2056                   aid      2
2057                  oral      2
2058                   arg      2
2059                  sort      2
2060              strength      2
2061              affected      2
2062               nearest      2
2063            suggestion      2
2064               qualify      2
2065             accepting      2
2066         proportionate      2
2067           legislation      2
2068                 tried      2
2069            evaluating      2
2070            separately      2
2071              continue      2
2072                  cast      2
2073        qualifications      2
2074             highlight      2
2075           conflicting      2
2076            frameworks      2
2077            subsequent      2
2078             arguments      2
2079            difference      2
2080           unnecessary      2
2081                 motor      2
2082               vehicle      2
2083               crashes      2
2084                   med      2
2085              operates      2
2086            supporting      2
2087                affirm      2
2088               minimum      2
2089          respectfully      2
2090              purports      2
2091          civilianheld      2
2092                capita      2
2093                  rate      2
2094                 fewer      2
2095    disproportionately      2
2096                  rank      2
2097              suicides      2
2098                  room      2
2099                trends      2
2100                 worse      2
2101                  rise      2
2102                 color      2
2103                 vital      2
2104                  spas      2
2105                  busy      2
2106                dayton      2
2107             nightclub      2
2108               orlando      2
2109                 movie      2
2110               wounded      2
2111                slater      2
2112                  easy      2
2113               aspects      2
2114             everytown      2
2115               donohue      2
2116               unarmed      2
2117           prosecutors      2
2118                   low      2
2119              hemenway      2
2120                  role      2
2121                   urb      2
2122                expert      2
2123                  host      2
2124         appropriately      2
2125              counsels      2
2126                 serve      2
2127                stolen      2
2128            burglaries      2
2129                 theft      2
2130                differ      2
2131          metropolitan      2
2132                impact      2
2133            geographic      2
2134               primary      2
2135                  mine      2
2136               ignores      2
2137                  wish      2
2138               capital      2
2139              hearings      2
2140              requests      2
2141       representatives      2
2142               refusal      2
2143           professions      2
2144               express      2
2145                 seeks      2
2146            determined      2
2147            capricious      2
2148     characterizations      2
2149              pleading      2
2150                 biden      2
2151         characterizes      2
2152            accurately      2
2153             represent      2
2154                 exist      2
2155                counts      2
2156              implicit      2
2157            conversely      2
2158               depends      2
2159             exercised      2
2160                 tally      2
2161                versus      2
2162            incomplete      2
2163                   san      2
2164                retain      2
2165            scientists      2
2166               crifasi      2
2167             workplace      2
2168               listing      2
2169               imposes      2
2170              misreads      2
2171                banned      2
2172             rejecting      2
2173           illustrates      2
2174    unconstitutionally      2
2175                  club      2
2176       classifications      2
2177                easily      2
2178            objectives      2
2179             contested      2
2180                raises      2
2181             resources      2
2182                change      2
2183              outcomes      2
2184                  boss      2
2185            relitigate      2
2186                accept      2
2187                corpus      2
2188                phrase      2
2189              hastings      2
2190             instances      2
2191                 books      2
2192                 santa      2
2193                 clara      2
2194               arrived      2
2195           conclusions      2
2196                   got      2
2197               warning      2
2198               relying      2
2199             attendant      2
2200              guidance      2
2201                 ample      2
2202                 crowd      2
2203                 faces      2
2204                 ghost      2
2205                 dirks      2
2206               skeines      2
2207            stilladers      2
2208           concealable      2
2209              sheriffs      2
2210             contained      2
2211            permission      2
2212            terrifying      2
2213                  land      2
2214                  coke      2
2215               chapter      2
2216            persuasive      2
2217           reconstruct      2
2218                   pay      2
2219                 privy      2
2220                 coats      2
2221             historian      2
2222             offenders      2
2223            successors      2
2224          predecessors      2
2225                 spear      2
2226          manufactured      2
2227                  sold      2
2228             repeaters      2
2229             immediate      2
2230            identified      2
2231           uncertainty      2
2232             evaluated      2
2233               october      1
2234              feasible      1
2235              headnote      1
2236              released      1
2237            connection      1
2238              prepared      1
2239           convenience      1
2240                reader      1
2241               detroit      1
2242                timber      1
2243                lumber      1
2244                argued      1
2245              november      1
2246           generalized      1
2247               oversee      1
2248               failure      1
2249                 lacks      1
2250                 merit      1
2251             postdates      1
2252                  sees      1
2253                doubts      1
2254              reversed      1
2255              remanded      1
2256               gorsuch      1
2257                notice      1
2258              revision      1
2259           publication      1
2260               readers      1
2261             requested      1
2262                notify      1
2263         typographical      1
2264                errors      1
2265                 press      1
2266               village      1
2267              expanded      1
2268               clarify      1
2269           magistrates      1
2270                proved      1
2271                tracks      1
2272              convince      1
2273               illness      1
2274               receive      1
2275                 brien      1
2276             babernitz      1
2277             approving      1
2278            documented      1
2279                 proof      1
2280             recurrent      1
2281                 bando      1
2282              whenever      1
2283                 lexis      1
2284                  miss      1
2285                  mont      1
2286                   neb      1
2287                  cent      1
2288                  okla      1
2289                  cons      1
2290                  govt      1
2291                 aside      1
2292             precludes      1
2293               lacking      1
2294           temperament      1
2295             entrusted      1
2296                 dwyer      1
2297               farrell      1
2298             processed      1
2299              renewals      1
2300                fiscal      1
2301                 super      1
2302                flatly      1
2303          emonstration      1
2304              gadomski      1
2305               tavares      1
2306               sherman      1
2307            politifact      1
2308                 maine      1
2309           mississippi      1
2310                  save      1
2311           permanently      1
2312              enjoined      1
2313                morgan      1
2314           masciandaro      1
2315                string      1
2316             robberies      1
2317              informal      1
2318               hearing      1
2319               request      1
2320                   cal      1
2321                   haw      1
2322                   saf      1
2323           justifiable      1
2324               camping      1
2325              location      1
2326   unrestrictedlicense      1
2327             coalesced      1
2328                 posit      1
2329              promotes      1
2330            chronicles      1
2331           painstaking      1
2332         controversial      1
2333             regulates      1
2334                  boyd      1
2335              claimant      1
2336             ascertain      1
2337                 focia      1
2338          inconclusive      1
2339               proceed      1
2340              maintain      1
2341                 kolbe      1
2342            attempting      1
2343             delineate      1
2344            popularity      1
2345           predominant      1
2346                 clubs      1
2347                accord      1
2348                worman      1
2349                healey      1
2350           libertarian      1
2351                  erie      1
2352                 cuomo      1
2353                harley      1
2354             wilkinson      1
2355                 reese      1
2356                   lay      1
2357           alterations      1
2358                 views      1
2359             conferred      1
2360              preceded      1
2361          illegitimate      1
2362                  hree      1
2363             published      1
2364           universally      1
2365                demark      1
2366                   ike      1
2367              undertak      1
2368                 moved      1
2369          scrutinizing      1
2370             comported      1
2371             observing      1
2372                    ew      1
2373              dissents      1
2374             purported      1
2375                    id      1
2376              absolute      1
2377              sufficed      1
2378           countenance      1
2379             dependent      1
2380              declined      1
2381           enumeration      1
2382                branch      1
2383                really      1
2384             insisting      1
2385           assessments      1
2386            usefulness      1
2387                 ruled      1
2388                  urge      1
2389               classic      1
2390           formulation      1
2391              slightly      1
2392             advocated      1
2393              invoking      1
2394  intermediatescrutiny      1
2395                eschew      1
2396                 bears      1
2397                 hepps      1
2398              includes      1
2399              illinois      1
2400         telemarketing      1
2401            associates      1
2402               standar      1
2403              supplant      1
2404               comment      1
2405            reflection      1
2406               belongs      1
2407              historic      1
2408               categor      1
2409              familiar      1
2410              comports      1
2411                  amdt      1
2412                 giles      1
2413             admitting      1
2414         establishment      1
2415              humanist      1
2416             istorical      1
2417                codify      1
2418                resolv      1
2419           unpersuaded      1
2420              abstract      1
2421            litigation      1
2422                taught      1
2423            traditions      1
2424             persisted      1
2425           generations      1
2426         controversies      1
2427               refined      1
2428                subset      1
2429               default      1
2430         uncertainties      1
2431                 sachs      1
2432           adversarial      1
2433          adjudication      1
2434             proposals      1
2435           exemplifies      1
2436               totally      1
2437                   ned      1
2438                  flat      1
2439           accordingly      1
2440              somewhat      1
2441               charted      1
2442                simple      1
2443                  draw      1
2444              dramatic      1
2445           fortunately      1
2446                endure      1
2447          consequently      1
2448                crises      1
2449          installation      1
2450              tracking      1
2451                device      1
2452              physical      1
2453             intrusion      1
2454               extends      1
2455                 prima      1
2456                 facie      1
2457              bearable      1
2458            facilitate      1
2459                  stun      1
2460          unimaginable      1
2461               involve      1
2462         determination      1
2463              sunstein      1
2464                  harv      1
2465             verything      1
2466              infinite      1
2467                  else      1
2468              enabling      1
2469            analogizer      1
2470          similarities      1
2471               schauer      1
2472              spellman      1
2473               analogy      1
2474                 truck      1
2475                   hat      1
2476              repeated      1
2477                 guise      1
2478              evolving      1
2479               altered      1
2480            faithfully      1
2481                struck      1
2482                uphold      1
2483             resembles      1
2484             endorsing      1
2485              drummond      1
2486              robinson      1
2487             modernday      1
2488                yields      1
2489                 kopel      1
2490              greenlee      1
2491              occasion      1
2492       comprehensively      1
2493                define      1
2494                  roni      1
2495           undertaking      1
2496            invitation      1
2497                revise      1
2498                   err      1
2499            eviscerate      1
2500               discuss      1
2501        decisionmaking      1
2502              elements      1
2503                refers      1
2504              clothing      1
2505            muscarello      1
2506              ginsburg      1
2507             holstered      1
2508               bedroom      1
2509               sitting      1
2510                dinner      1
2511                 table      1
2512               moments      1
2513               confine      1
2514               nullify      1
2515             confining      1
2516                hazard      1
2517             chicagoan      1
2518                  deal      1
2519              sidewalk      1
2520                 rough      1
2521             apartment      1
2522                 floor      1
2523                 tower      1
2524              reflects      1
2525               reality      1
2526             conceding      1
2527                contra      1
2528        nonspeculative      1
2529              fleshing      1
2530              disagree      1
2531                raised      1
2532                allege      1
2533         distinguished      1
2534           allegations      1
2535                proven      1
2536                  date      1
2537            linguistic      1
2538               changed      1
2539           intervening      1
2540                  reac      1
2541             prevailed      1
2542               framing      1
2543                  apcc      1
2544              services      1
2545                 quite      1
2546                 acted      1
2547                dimick      1
2548               schiedt      1
2549           contractors      1
2550            carpenters      1
2551                rogers      1
2552      indiscriminately      1
2553            attributed      1
2554                 magna      1
2555                charta      1
2556                 stood      1
2557            separation      1
2558               hurtado      1
2559             antiquity      1
2560            securities      1
2561              unbroken      1
2562            stretching      1
2563               bracton      1
2564               regular      1
2565             liquidate      1
2566         indeterminate      1
2567               phrases      1
2568              chiafalo      1
2569                 roane      1
2570               houston      1
2571               college      1
2572              rossiter      1
2573          demonstrably      1
2574          unchallenged      1
2575                  days      1
2576                  noel      1
2577               canning      1
2578                printz      1
2579              controls      1
2580            iquidating      1
2581       indeterminacies      1
2582              altering      1
2583                 trist      1
2584            acceptance      1
2585                 alter      1
2586               belated      1
2587           innovations      1
2588            commentary      1
2589             secondary      1
2590                wealth      1
2591               treated      1
2592                  word      1
2593              speaking      1
2594               tiernan      1
2595             baltimore      1
2596                 ramos      1
2597                 timbs      1
2598                malloy      1
2599               assumed      1
2600                pegged      1
2601              crawford      1
2602                nevada      1
2603                ethics      1
2604              carrigan      1
2605                  amar      1
2606              creation      1
2607                   xiv      1
2608                  lash      1
2609            respeaking      1
2610         incorporation      1
2611            manuscript      1
2612             readopted      1
2613              invested      1
2614              meanings      1
2615              limiting      1
2616              hardiman      1
2617              atypical      1
2618              definite      1
2619               guiding      1
2620         shuttlesworth      1
2621            birmingham      1
2622             appraisal      1
2623             formation      1
2624              cantwell      1
2625                typify      1
2626                  wait      1
2627            exorbitant      1
2628                  fees      1
2629                   van      1
2630                  ness      1
2631                pacard      1
2632               wheaton      1
2633                peters      1
2634               british      1
2635            instrument      1
2636                framed      1
2637                 parte      1
2638              indicate      1
2639               deposed      1
2640                throne      1
2641               kingdom      1
2642              tendency      1
2643             rebellion      1
2644             trenholme      1
2645               risings      1
2646              monastic      1
2647                  ands      1
2648                lesser      1
2649               murders      1
2650              prompted      1
2651                spirit      1
2652       insubordination      1
2653                 decay      1
2654               vickers      1
2655              disorder      1
2656               plagued      1
2657               verduyn      1
2658                 bring      1
2659               onerous      1
2660           publiccarry      1
2661       notwithstanding      1
2662                   ink      1
2663                 spill      1
2664                 birth      1
2665           shakespeare      1
2666                 salem      1
2667                 witch      1
2668                trials      1
2669           contemplate      1
2670                europe      1
2671                 chase      1
2672             centrally      1
2673             launcegay      1
2674           lightweight      1
2675                 lance      1
2676                lances      1
2677                combat      1
2678                 lmost      1
2679              fighting      1
2680               warfare      1
2681              ivilians      1
2682                  wore      1
2683                  eras      1
2684                prompt      1
2685              decrying      1
2686         proliferation      1
2687           displeasure      1
2688            inefficacy      1
2689               worried      1
2690           proficiency      1
2691              believed      1
2692               crucial      1
2693             legendary      1
2694             agincourt      1
2695              crossbow      1
2696               utterly      1
2697         unserviceable      1
2698             militarie      1
2699              practise      1
2700              steelets      1
2701                barker      1
2702                  dags      1
2703                 faded      1
2704                arrive      1
2705               weakens      1
2706                etween      1
2707           restoration      1
2708              glorious      1
2709                 kings      1
2710                ramped      1
2711             opponents      1
2712               jealous      1
2713               notable      1
2714             detractor      1
2715               michael      1
2716               bristol      1
2717                divine      1
2718                  gone      1
2719          desuetudinem      1
2720               shorter      1
2721                  yard      1
2722          obsolescence      1
2723               discern      1
2724            successful      1
2725                litten      1
2726          unsuccessful      1
2727                silcot      1
2728            affirmance      1
2729                  malo      1
2730                 animo      1
2731                  evil      1
2732                malice      1
2733             acquitted      1
2734              lewellin      1
2735                 alsop      1
2736                 jacob      1
2737               tomlins      1
2738             curiosity      1
2739                  lest      1
2740               tempted      1
2741               impeded      1
2742                  kepe      1
2743                houses      1
2744            thereafter      1
2745                seemed      1
2746          incorporated      1
2747            discharges      1
2748                    er      1
2749             paramount      1
2750               trumped      1
2751              attached      1
2752              shoulder      1
2753              multiple      1
2754             plausible      1
2755           predecessor      1
2756          guaranteeing      1
2757             initially      1
2758             watershed      1
2759               matured      1
2760              obstacle      1
2761             offending      1
2762       interpretations      1
2763                 favor      1
2764               command      1
2765             catholics      1
2766              stripped      1
2767             gunpowder      1
2768            ammunition      1
2769             intention      1
2770                barlow      1
2771              softened      1
2772              conveyed      1
2773                reigns      1
2774                gained      1
2775               footing      1
2776               founded      1
2777             majesties      1
2778                 liege      1
2779               contend      1
2780         misunderstand      1
2781             indicated      1
2782               opposed      1
2783          indisputably      1
2784               invoked      1
2785             strangers      1
2786                barrel      1
2787               lengths      1
2788                inches      1
2789               barrels      1
2790                george      1
2791                 touch      1
2792            plantation      1
2793               lederer      1
2794              archives      1
2795                 klett      1
2796              singular      1
2797                 riven      1
2798                strife      1
2799            excitement      1
2800            respecting      1
2801                titles      1
2802             whitehead      1
2803           proprietary      1
2804                gordon      1
2805              solitary      1
2806                musket      1
2807               carbine      1
2808                 slave      1
2809                 woods      1
2810           plantations      1
2811            comprehend      1
2812                merger      1
2813                nevill      1
2814                deemed      1
2815               neumann      1
2816              hendrick      1
2817               paradis      1
2818               hornick      1
2819             forensics      1
2820                 sheds      1
2821             parallels      1
2822             commanded      1
2823                  riot      1
2824                thread      1
2825                  runs      1
2826               spreads      1
2827              terrorem      1
2828                populi      1
2829             something      1
2830                  webb      1
2831             constable      1
2832               arrayed      1
2833               warlike      1
2834                divers      1
2835               quashed      1
2836           tennesseans      1
2837                arming      1
2838               oneself      1
2839             abrogated      1
2840             attribute      1
2841            consequent      1
2842             operation      1
2843               telling      1
2844           mischievous      1
2845                potter      1
2846                duties      1
2847                punish      1
2848                 speak      1
2849                unduly      1
2850                stingy      1
2851             amusement      1
2852            contrasted      1
2853                  neil      1
2854                  kent      1
2855        distinguishing      1
2856               inhibit      1
2857               tending      1
2858          successfully      1
2859             secreting      1
2860            interfered      1
2861              equality      1
2862               unknown      1
2863              reaching      1
2864           constitutio      1
2865             indicates      1
2866                  pale      1
2867                 pisto      1
2868              uniquely      1
2869             successor      1
2870                violat      1
2871                porter      1
2872                tested      1
2873                 value      1
2874            discerning      1
2875         insubstantial      1
2876                 seize      1
2877             misplaced      1
2878           threatening      1
2879                  harm      1
2880              sureties      1
2881             exceeding      1
2882                months      1
2883             appealing      1
2884              standing      1
2885              variants      1
2886               entered      1
2887                herein      1
2888       reasonablecause      1
2889             precursor      1
2890                 rawle      1
2891           influential      1
2892              attended      1
2893               penalty      1
2894             forfeited      1
2895             unusually      1
2896               trigger      1
2897               started      1
2898                 avoid      1
2899                shrank      1
2900            constraint      1
2901              thinking      1
2902            contention      1
2903                  size      1
2904              postings      1
2905                  shed      1
2906             discharge      1
2907                preven      1
2908          hypothetical      1
2909           possibility      1
2910               besides      1
2911             declining      1
2912              threaten      1
2913                  beat      1
2914                   wou      1
2915                   mai      1
2916                  kill      1
2917                grover      1
2918             worcester      1
2919               scholar      1
2920            defendants      1
2921             selective      1
2922            pretextual      1
2923             histories      1
2924               blocher      1
2925           forthcoming      1
2926               slender      1
2927                  reed      1
2928                  hang      1
2929                   pro      1
2930                 forma      1
2931      counterintuitive      1
2932                   odd      1
2933                 draft      1
2934            speculates      1
2935                barren      1
2936           dispositive      1
2937             redundant      1
2938           overlapping      1
2939           criminalize      1
2940          criminalized      1
2941           constituted      1
2942            tantamount      1
2943          supplemented      1
2944             financial      1
2945            incentives      1
2946                  left      1
2947                option      1
2948                ignore      1
2949            outpouring      1
2950               obliged      1
2951                  sift      1
2952              prologue      1
2953             commenced      1
2954            indirectly      1
2955            importance      1
2956                  dred      1
2957                 scott      1
2958              sandford      1
2959               offered      1
2960                parade      1
2961             horribles      1
2962               fretted      1
2963            privileges      1
2964            immunities      1
2965              wherever      1
2966                albeit      1
2967    unenthusiastically      1
2968        systematically      1
2969              thwarted      1
2970                abuses      1
2971            systematic      1
2972               wrested      1
2973              lunatics      1
2974               abreast      1
2975                   oth      1
2976               sheriff      1
2977                warned      1
2978               orleans      1
2979                 riots      1
2980                 joint      1
2981             committee      1
2982          depredations      1
2983                 music      1
2984                    wo      1
2985            assailants      1
2986             assistant      1
2987          commissioner      1
2988             disarming      1
2989               negroes      1
2990               highway      1
2991        selfprotection      1
2992               success      1
2993                    ku      1
2994                  klux      1
2995                  klan      1
2996                outfit      1
2997                  rode      1
2998         subscriptions      1
2999              murderer      1
3000              procured      1
3001                 vigor      1
3002                seeing      1
3003          inadequately      1
3004             strongest      1
3005              extended      1
3006            constantly      1
3007                active      1
3008           improvement      1
3009                 sleep      1
3010               sickles      1
3011                decree      1
3012          welldisposed      1
3013            disorderly      1
3014               vagrant      1
3015             disturber      1
3016             newspaper      1
3017             borrowing      1
3018            maintained      1
3019              disarmed      1
3020              improper      1
3021               thereby      1
3022                 mercy      1
3023              soldiers      1
3024          headquarters      1
3025              offender      1
3026              amenable      1
3027            indication      1
3028                 align      1
3029            lieutenant      1
3030                posted      1
3031                 saint      1
3032             augustine      1
3033         discriminated      1
3034              sentence      1
3035               dollars      1
3036            accordance      1
3037                arises      1
3038                fellow      1
3039                 fined      1
3040                hourly      1
3041             parroting      1
3042               cleaved      1
3043             reenacted      1
3044               forbade      1
3045              reasoned      1
3046                opined      1
3047                policy      1
3048                    de      1
3049                 cover      1
3050              modified      1
3051         reinterpreted      1
3052               customs      1
3053             warranted      1
3054          pistolbearer      1
3055             respected      1
3056             analogize      1
3057            rationales      1
3058               workman      1
3059                 flaws      1
3060              temporal      1
3061              distance      1
3062          transitional      1
3063             permanent      1
3064               pomeroy      1
3065             considers      1
3066             miniscule      1
3067           populations      1
3068           perspective      1
3069              interior      1
3070             contradic      1
3071       contemporaneous      1
3072                 haile      1
3073         qualification      1
3074      misunderstanding      1
3075                member      1
3076          organization      1
3077              blaksley      1
3078               speller      1
3079             chatteaux      1
3080                eslava      1
3081                shelby      1
3082               carroll      1
3083             remarking      1
3084                 dicta      1
3085            liquidated      1
3086           ascertained      1
3087         adjudications      1
3088               brickey      1
3089                avowed      1
3090              injuring      1
3091            instructed      1
3092            ordinances      1
3093               meeting      1
3094                topeka      1
3095               wichita      1
3096             accounted      1
3097                  lone      1
3098                  navy      1
3099             uncovered      1
3100               engaged      1
3101               pursuit      1
3102               prudent      1
3103               journey      1
3104                   ers      1
3105             unpopular      1
3106               reverse      1
3107                remand      1
3108               ordered      1
3109                   add      1
3110               obscure      1
3111               helpful      1
3112              succinct      1
3113               summary      1
3114           preexisting      1
3115            resistance      1
3116                   key      1
3117               venture      1
3118           establishes      1
3119                   buy      1
3120             disturbed      1
3121              possibly      1
3122                 deter      1
3123            atrocities      1
3124                  bent      1
3125           perpetrator      1
3126                 occur      1
3127               forbids      1
3128                  bars      1
3129             statistic      1
3130                effort      1
3131            summarized      1
3132          presentation      1
3133                  rand      1
3134           corporation      1
3135           statistical      1
3136              confirms      1
3137            reductions      1
3138               overall      1
3139                   ver      1
3140             inventory      1
3141               doubled      1
3142             increased      1
3143             sevenfold      1
3144                murder      1
3145                iolent      1
3146             plummeted      1
3147             acquiring      1
3148             knowledge      1
3149              ubiquity      1
3150            sustaining      1
3151             criminals      1
3152               muggers      1
3153               rapists      1
3154            undeterred      1
3155           confiscates      1
3156             thousands      1
3157                  fair      1
3158              fraction      1
3159              acquires      1
3160             bodyguard      1
3161         neighborhoods      1
3162              traverse      1
3163               evening      1
3164            vulnerable      1
3165              brandish      1
3166                 raped      1
3167                suffer      1
3168               captain      1
3169                  plan      1
3170             handcuffs      1
3171               remarks      1
3172           confiscated      1
3173            transcript      1
3174          announcement      1
3175                occurs      1
3176          commissioned      1
3177             president      1
3178                barack      1
3179                 obama      1
3180            literature      1
3181                tudies      1
3182          consistently      1
3183               council      1
3184            priorities      1
3185                reduce      1
3186            referenced      1
3187                victim      1
3188               escaped      1
3189              incident      1
3190                austin      1
3191              chatting      1
3192               bashers      1
3193              baseball      1
3194                  bats      1
3195                  tire      1
3196                 irons      1
3197             companion      1
3198                  seat      1
3199            brandished      1
3200             attackers      1
3201               causing      1
3202                  flee      1
3203                saving      1
3204               wouldbe      1
3205              brutally      1
3206             assaulted      1
3207                  food      1
3208            restaurant      1
3209               slammed      1
3210                  drag      1
3211            strangling      1
3212                 saved      1
3213             bystander      1
3214            wethington      1
3215             samaritan      1
3216                 stops      1
3217                   abc      1
3218                  news      1
3219                driven      1
3220         victimization      1
3221            prosecuted      1
3222          incarcerated      1
3223             attorneys      1
3224                 asian      1
3225               pacific      1
3226               african      1
3227                brings      1
3228             chastises      1
3229              deciding      1
3230              findings      1
3231                yorker      1
3232                 score      1
3233               pleaded      1
3234              muggings      1
3235                scared      1
3236                candid      1
3237               singled      1
3238               approve      1
3239              assesses      1
3240                  firm      1
3241           recommended      1
3242               holders      1
3243                handle      1
3244              boroughs      1
3245              unloaded      1
3246                locked      1
3247                 trunk      1
3248                 drove      1
3249              happened      1
3250              repealed      1
3251            beneficial      1
3252              mootness      1
3253               exhibit      1
3254                author      1
3255              resident      1
3256            respondent      1
3257            facilities      1
3258                entire      1
3259                  sake      1
3260               defends      1
3261                  real      1
3262                thrust      1
3263                   bad      1
3264             rearguing      1
